name,latitude_deg,longitude_deg,iata_code
Quartz Hill Airport,34.65,-118.206,RZH
Lopez Island Airport,48.48389816,-122.9380035,LPS
Kenmore Air Harbor Inc Seaplane Base,47.75479889,-122.2590027,KEH
Sagwon Airport,69.3596,-148.7114,SAG
Salton Sea Airport,33.24140167,-115.9520035,SAS
Tri-City Airport,34.0677,-117.2725,SBT
Scranton Municipal Airport.,41.4802,-75.772,SCR
San Fernando Airport,34.289,-118.422,SFR
Sitkinak Airport,56.5378,-154.1412,SKJ
Hamilton Field,38.06,-122.51,SRF
Santa Cruz Sky Park,37.0503,-122.0315,SRU
Stony River 2 Airport,61.78969955,-156.5890045,SRV
Greenbrier Airport,37.775,-80.336,SSU
Stevens Village Airport,66.0172,-149.0545,SVS
Nunam Iqua Airport,62.520599,-164.848006,SXP
Seal Bay Seaplane Base,58.3733,-152.2018,SYB
Roberts Army Heliport,35.81499863,-120.7440033,SYL
Stanton Airfield,44.4754982,-93.01629639,SYN
Santa Cruz Island Airport,34.06060028,-119.9150009,SZN
Santa Paula Airport,34.34719849,-119.060997,SZP
Takotna Airport,62.993206,-156.029026,TCT
Tenakee Seaplane Base,57.77970123,-135.2180023,TKE
Taku Lodge Seaplane Base,58.48970032,-133.9429932,TKL
Tuluksak Airport,61.09680176,-160.9689941,TLT
Port Alsworth Airport,60.20429993,-154.3190002,PTA
Tanacross Airport,63.37440109,-143.3359985,TSG
Two Harbors Amphibious Terminal,33.43222222,-118.5086111,TWH
Tyonek Airport,61.0766983,-151.1380005,TYE
Dubois Municipal Airport,44.16659927,-112.2259979,DBS
Ugashik Bay Airport,57.42539978,-157.7400055,UGB
Amchitka Army Airfield,51.37777778,179.2591667,AHT
Spirit Lake Municipal Airport,43.38750076,-95.1391983,RTL
Grumman Bethpage Airport,40.74940109,-73.4960022,BPA
Monument Valley Airport,37.01670074,-110.2009964,GMV
Friday Harbor Seaplane Base,48.53730011,-123.0100021,FBS
Rosario Seaplane Base,48.64569855,-122.8679962,RSJ
Kenmore Air Harbor Seaplane Base,47.62900162,-122.3389969,LKE
Roche Harbor Airport,48.61230087,-123.1389999,RCE
Westsound/Wsx Seaplane Base,48.61790085,-122.9530029,WSX
Stebbins Airport,63.51599884,-162.2779999,WBB
Parker County Airport,32.74629974,-97.68240356,WEA
Berkley Municipal Heliport,37.8666,-122.3065,JBK
Decatur Shores Airport,48.49980164,-122.814003,DTR
Steamboat Bay Seaplane Base,55.52959824,-133.6419983,WSB
San Juan /Uganik/ Seaplane Base,57.7304,-153.320999,UGI
Wiseman Airport,67.40460205,-150.1230011,WSM
Glendale Fokker Field,39.94869995,-80.7594986,GWV
Miami Seaplane Base,25.77829933,-80.17030334,MPB
Waukon Municipal Airport,43.2804985,-91.46949768,UKN
Akiachak Airport,60.90480042,-161.4219971,KKI
Bear Creek 3 Airport,63.57331604,-156.1494541,BCC
Bethel Seaplane Base,60.7820015,-161.7429962,JBT
Cape Pole Seaplane Base,55.96630096,-133.7969971,CZP
Chignik Bay Seaplane Base,56.29560089,-158.401001,KBW
Birch Creek Airport,66.27400208,-145.8240051,KBC
Copper Center 2 Airport,61.94120026,-145.2940063,CZC
Nyac Airport,60.98070145,-159.9940033,ZNC
